q3_demo_default, 000452, 143, 155, MMM01, 500, 1, 500.000000, SHVR, 239, 5, 47.800000, ZIC, 915, 5, 183.000000, ZIP, 2600, 10, 260.000000, 
q3_demo_default, 000453, 141, 144, MMM01, 500, 1, 500.000000, SHVR, 260, 5, 52.000000, ZIC, 915, 5, 183.000000, ZIP, 2623, 10, 262.300000, 
q3_demo_default, 000468, 141, 144, MMM01, 500, 1, 500.000000, SHVR, 281, 5, 56.200000, ZIC, 915, 5, 183.000000, ZIP, 2668, 10, 266.800000, 
q3_demo_default, 000487, 142, 144, MMM01, 500, 1, 500.000000, SHVR, 281, 5, 56.200000, ZIC, 926, 5, 185.200000, ZIP, 2712, 10, 271.200000, 
q3_demo_default, 000489, 142, 144, MMM01, 500, 1, 500.000000, SHVR, 281, 5, 56.200000, ZIC, 982, 5, 196.400000, ZIP, 2745, 10, 274.500000, 
q3_demo_default, 000505, 142, 143, MMM01, 500, 1, 500.000000, SHVR, 281, 5, 56.200000, ZIC, 1039, 5, 207.800000, ZIP, 2755, 10, 275.500000, 
q3_demo_default, 000511, 142, 143, MMM01, 500, 1, 500.000000, SHVR, 301, 5, 60.200000, ZIC, 1039, 5, 207.800000, ZIP, 2779, 10, 277.900000, 
q3_demo_default, 000518, 142, 144, MMM01, 500, 1, 500.000000, SHVR, 301, 5, 60.200000, ZIC, 1051, 5, 210.200000, ZIP, 2811, 10, 281.100000, 
q3_demo_default, 000526, 141, 143, MMM01, 500, 1, 500.000000, SHVR, 321, 5, 64.200000, ZIC, 1051, 5, 210.200000, ZIP, 2857, 10, 285.700000, 
q3_demo_default, 000529, 142, 144, MMM01, 500, 1, 500.000000, SHVR, 321, 5, 64.200000, ZIC, 1063, 5, 212.600000, ZIP, 2900, 10, 290.000000, 
q3_demo_default, 000542, 141, 155, MMM01, 500, 1, 500.000000, SHVR, 321, 5, 64.200000, ZIC, 1119, 5, 223.800000, ZIP, 2900, 10, 290.000000, 
q3_demo_default, 000559, 142, 143, MMM01, 500, 1, 500.000000, SHVR, 321, 5, 64.200000, ZIC, 1120, 5, 224.000000, ZIP, 2932, 10, 293.200000, 
q3_demo_default, 000565, 142, 143, MMM01, 500, 1, 500.000000, SHVR, 321, 5, 64.200000, ZIC, 1132, 5, 226.400000, ZIP, 2975, 10, 297.500000, 
q3_demo_default, 000569, 141, 143, MMM01, 500, 1, 500.000000, SHVR, 341, 5, 68.200000, ZIC, 1132, 5, 226.400000, ZIP, 3010, 10, 301.000000, 
q3_demo_default, 000582, 141, 144, MMM01, 500, 1, 500.000000, SHVR, 341, 5, 68.200000, ZIC, 1144, 5, 228.800000, ZIP, 3020, 10, 302.000000, 
q3_demo_default, 000597, 141, 142, MMM01, 500, 1, 500.000000, SHVR, 360, 5, 72.000000, ZIC, 1144, 5, 228.800000, ZIP, 3045, 10, 304.500000, 
q3_demo_default, 000599, 140, 141, MMM01, 500, 1, 500.000000, SHVR, 360, 5, 72.000000, ZIC, 1203, 5, 240.600000, ZIP, 3075, 10, 307.500000, 
q3_demo_default, 000600, 140, 141, MMM01, 500, 1, 500.000000, SHVR, 360, 5, 72.000000, ZIC, 1203, 5, 240.600000, ZIP, 3075, 10, 307.500000, 
